"","FileA","FileB","WassersteinDistanceMean","WassersteinDistanceStDev","WassersteinDistanceMedian","WassersteinDistanceMode","ShapiroWilkStatistic","ShapiroWilkPvalue","NPointsPerDrawn","NDrawns"
"W170","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.0410445986435727,0.000572443712658395,0.0410347439190591,0.0408360020281441,0.984649690277805,0.299564344175297,1000,100
"W171","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0400259280996507,0.000543625867681426,0.0400563446123028,0.0398391528280339,0.982696243525771,0.214358735961032,1000,100
"W172","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_99.1SNIa0.9CART_lowz_withbias.csv.gz",0.0325392008879001,0.00053436369601945,0.0325625759757526,0.0326223617005831,0.988215671907308,0.524243307190308,1000,100
"W173","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_99.8SNIa0.2SNIa-91bg_lowz_withbias.csv.gz",0.0645905731386562,0.000611206158081289,0.0646023254456341,0.0645535370637002,0.986958170595588,0.434819402607482,1000,100
"W174","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_99.9SNIa0.1AGN_lowz_withbias.csv.gz",0.049732059570832,0.000540320570689316,0.0498536943495983,0.0496597942033312,0.985816804224165,0.363083069981236,1000,100
"W175","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_99.9SNIa0.1SLSN_lowz_withbias.csv.gz",0.0479229789330307,0.000603217304866238,0.0479227105957582,0.0480765436695372,0.986719753775528,0.419057584503624,1000,100
"W176","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.0460317828668136,0.00057165946669804,0.0460735109153726,0.0461014544041484,0.990242247509566,0.68418432748868,1000,100
"W177","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.0526800074422246,0.000610837354849767,0.0526544651761159,0.0523641104033232,0.983452607331361,0.244393961839232,1000,100
"W178","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.050916250195862,0.000603593004989533,0.0509260603509896,0.0510068515061637,0.982815330542015,0.218854332289284,1000,100
"W179","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_all_DDF_lowz_withbias.csv.gz",0.201033340404912,0.00048603093620536,0.201032106651752,0.201217623132476,0.991388617945579,0.775378638404651,1000,100
"W180","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_fiducial1500_lowz_withbias.csv.gz",0.123345381860858,0.000580141243325997,0.12341165776778,0.123412621879899,0.990891631279758,0.73637447929398,1000,100
"W181","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.09204215586675,0.000455714559658676,0.0920382459165964,0.0918753359568385,0.985711117324325,0.356921781934897,1000,100
"W182","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_fiducial6000_lowz_withbias.csv.gz",0.0655078186819783,0.000402010779187059,0.0654845143687817,0.0655180795826386,0.98000331831336,0.133013256241652,1000,100
"W183","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_perfect1500_lowz_withbias.csv.gz",0.0638103149094842,0.000610360505945665,0.0638195533942063,0.0641097228705918,0.991277508166041,0.766766135011417,1000,100
"W184","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.0593753133889188,0.000607638586727509,0.0593905864554035,0.0593521182129348,0.993627847095532,0.922883134920636,1000,100
"W185","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_perfect6000_lowz_withbias.csv.gz",0.0438472059974681,0.000477059382060146,0.0438618319222835,0.0439211463351439,0.985527975055557,0.346439359561377,1000,100
"W186","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_random1500_lowz_withbias.csv.gz",0.27270413445844,0.000711607393410611,0.272676091636746,0.272728043343667,0.994922360955121,0.973103996372391,1000,100
"W187","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.14485512683244,0.000526086616567375,0.144881146751025,0.145010449509665,0.991944866161959,0.817217071578746,1000,100
"W188","chains_92SNIa8SNIbc_lowz_withbias.csv.gz","chains_random6000_lowz_withbias.csv.gz",0.0824833840981005,0.000506394695453646,0.0825879726903854,0.0826582531407539,0.977708223674102,0.0879816350750576,1000,100
"W189","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIax_lowz_withbias.csv.gz",0.000891791713424181,0.000171213511895258,0.000865365787894433,0.000841253936578097,0.954279860777309,0.00160544138097327,1000,100
"W190","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIbc_lowz_withbias.csv.gz",0.019204478435971,0.000536084681926513,0.0191582396370722,0.0191420938800623,0.982662471713132,0.213099253015205,1000,100
"W191","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.00527039813913687,0.000545464962315177,0.00529286171109488,0.00532505999924027,0.993521494692502,0.917433889229328,1000,100
"W192","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.0163265518190331,0.000554460954956493,0.0163441465926362,0.0162841679363785,0.990241090408081,0.684090774981279,1000,100
"W193","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.0190800073074992,0.000636419464296771,0.0191045740366011,0.0192520651378937,0.987234351024996,0.453574505281964,1000,100
"W194","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0180177330273305,0.000647355902403544,0.0179460750244526,0.0177314804735537,0.981825635977187,0.183984399934897,1000,100
"W195","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_99.1SNIa0.9CART_lowz_withbias.csv.gz",0.0106830339191885,0.000535405520767616,0.010701587999205,0.0107706747615242,0.988252147735344,0.526981227209497,1000,100
"W196","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_99.8SNIa0.2SNIa-91bg_lowz_withbias.csv.gz",0.0426551726518061,0.000705150775029609,0.0427005398282292,0.0427180315178071,0.991043895217489,0.748445419630161,1000,100
"W197","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_99.9SNIa0.1AGN_lowz_withbias.csv.gz",0.0278204515488931,0.000609908436644392,0.0277556117744233,0.0276956007542174,0.975641741077324,0.0605761791701012,1000,100
"W198","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_99.9SNIa0.1SLSN_lowz_withbias.csv.gz",0.0260272967398614,0.000571537007203342,0.026041073479466,0.0260965148704658,0.992305526385684,0.842895126237139,1000,100
"W199","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.0241514404716829,0.000654274484624888,0.0241700704176629,0.0241841513860502,0.992926843271921,0.883605432662766,1000,100
"W200","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.0308240856296164,0.000578999385478873,0.0308327644439526,0.0307670654710318,0.985041493363189,0.319786188771018,1000,100
"W201","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.0289378283229301,0.000567379195180814,0.0289835859681697,0.0288901864112296,0.990987362571488,0.743974344341216,1000,100
"W202","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_all_DDF_lowz_withbias.csv.gz",0.223008497329495,0.000574189207990971,0.222933742170352,0.222864065231992,0.987483059286785,0.470907396729969,1000,100
"W203","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_fiducial1500_lowz_withbias.csv.gz",0.145142459943758,0.000576251324178504,0.145189296609874,0.145169040180263,0.978150076719383,0.0952881107233982,1000,100
"W204","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.113901460175646,0.000472950114241203,0.113934661623465,0.113863707822461,0.982689357631722,0.214101383664155,1000,100
"W205","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_fiducial6000_lowz_withbias.csv.gz",0.0873732984254862,0.000372077044269034,0.0873482847538399,0.0871618378997201,0.990955600591372,0.741456681933595,1000,100
"W206","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_perfect1500_lowz_withbias.csv.gz",0.0419981624719877,0.000662862925551122,0.0419572426174365,0.0420323973171642,0.994606918876259,0.963657642708296,1000,100
"W207","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.0375087296418687,0.000570406746055464,0.0375934283296549,0.0376280280964551,0.984168563300138,0.276216838562672,1000,100
"W208","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_perfect6000_lowz_withbias.csv.gz",0.0217804718204658,0.000513860525414448,0.0218263465508501,0.0217689442348714,0.988258677509138,0.527472125945864,1000,100
"W209","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_random1500_lowz_withbias.csv.gz",0.29461997738366,0.000766194055372268,0.294553982893794,0.294614823859503,0.984546683850915,0.29442946840978,1000,100
"W210","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.166675313965179,0.000448788335102851,0.166661684367845,0.166627497472861,0.993171628063167,0.898195663557175,1000,100
"W211","chains_95SNIa5SNIax_lowz_withbias.csv.gz","chains_random6000_lowz_withbias.csv.gz",0.104361460940842,0.000367594959486762,0.104324582724811,0.104265231814117,0.987000673569168,0.437671336919787,1000,100
"W212","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNIbc_lowz_withbias.csv.gz",0.000784285479767849,0.000225030446173675,0.00072063390109986,0.000651186423017384,0.754709106910369,1.24929468078387e-11,1000,100
"W213","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.0139476059815344,0.0004899226331688,0.0139359268194119,0.0140000297449126,0.97815856278288,0.0954341678401367,1000,100
"W214","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.0354789413859914,0.000519783368764943,0.0354645917518882,0.0355159666571689,0.991167777377138,0.758193939499033,1000,100
"W215","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.0382656932779947,0.000571986726662766,0.0382753418857288,0.0382619792367445,0.985219724825063,0.329350982193549,1000,100
"W216","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0372070479450432,0.000524816014956119,0.0372236259681847,0.0371315876007596,0.992662957561062,0.866919800388691,1000,100
"W217","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_99.1SNIa0.9CART_lowz_withbias.csv.gz",0.0298126816467154,0.000494590446530629,0.0298498045269534,0.0297049886281745,0.989497532789878,0.624103065939187,1000,100
"W218","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_99.8SNIa0.2SNIa-91bg_lowz_withbias.csv.gz",0.0617505979239265,0.000633345198709923,0.0617574788117777,0.0617773925244022,0.995158730022029,0.979037104945355,1000,100
"W219","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_99.9SNIa0.1AGN_lowz_withbias.csv.gz",0.0469769025812741,0.000588382910621316,0.0469953423046681,0.0469832413534256,0.989403907195837,0.616608910204895,1000,100
"W220","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_99.9SNIa0.1SLSN_lowz_withbias.csv.gz",0.0451816955135232,0.000674678693633313,0.0451420941964111,0.0450046673472671,0.992059083764119,0.825489746332019,1000,100
"W221","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.0432762322700997,0.000692836564756197,0.0433278570042676,0.0434053930173102,0.991585450868406,0.790446825313746,1000,100
"W222","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.0500738846823387,0.000666480512675621,0.0499903840429908,0.0500015879888508,0.986265188137263,0.390135306737162,1000,100
"W223","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.0481344567519777,0.000618945419054006,0.0480803295173429,0.0481106854796321,0.992996964288925,0.887875465145177,1000,100
"W224","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_all_DDF_lowz_withbias.csv.gz",0.203823519187647,0.000466385868875686,0.203781037747845,0.203519205283208,0.983203869176923,0.234122945446445,1000,100
"W225","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_fiducial1500_lowz_withbias.csv.gz",0.125964339277663,0.000537973513008346,0.125985433174198,0.125916121070725,0.973193374013476,0.0389986415586573,1000,100
"W226","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.0946668798034775,0.000501617212167645,0.0946443066602529,0.094819178877878,0.991236015231983,0.763532097155571,1000,100
"W227","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_fiducial6000_lowz_withbias.csv.gz",0.068153247178082,0.000412668277279838,0.0681770444551492,0.0682921907210969,0.985204321504112,0.328515260183951,1000,100
"W228","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_perfect1500_lowz_withbias.csv.gz",0.0611779010349328,0.000792794591777863,0.0610593612522488,0.061023307265916,0.980675996006962,0.150019264168288,1000,100
"W229","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.0566914541758626,0.000588536565586824,0.056677364473972,0.0566284659038514,0.990773169081865,0.726925925685716,1000,100
"W230","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_perfect6000_lowz_withbias.csv.gz",0.0411437479285814,0.000533213095630174,0.0410869780306768,0.0410526504927295,0.986775640082308,0.422716093666386,1000,100
"W231","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_random1500_lowz_withbias.csv.gz",0.275424864227822,0.000620027894382572,0.275487900624837,0.275487203074623,0.983108821953617,0.230301537040492,1000,100
"W232","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.147534434547117,0.000512989293221805,0.147540885932438,0.14756587790155,0.987164224241645,0.44876253521571,1000,100
"W233","chains_95SNIa5SNIbc_lowz_withbias.csv.gz","chains_random6000_lowz_withbias.csv.gz",0.085138083526777,0.000443255647312923,0.0851637732931056,0.0853105864311017,0.988235963142882,0.525765493982646,1000,100
"W234","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.000824814284995257,0.000213332282265014,0.000769187420737003,0.000729119882266454,0.741722512310313,5.68906694770642e-12,1000,100
"W235","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.0215611689928595,0.000576341494955854,0.0215634421671302,0.0217381137919035,0.987028663865222,0.439556358831637,1000,100
"W236","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.0242449904822808,0.000574235719090787,0.0242967810423262,0.0243039875003987,0.977076417043249,0.0784918816796001,1000,100
"W237","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0232445830325445,0.0005776042957861,0.0232677582787367,0.0231687634678964,0.992413278627953,0.850298221664506,1000,100
"W238","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_99.1SNIa0.9CART_lowz_withbias.csv.gz",0.0158859472246431,0.000561052062075726,0.0159091780839285,0.0157993243839531,0.990806322190997,0.729574719894076,1000,100
"W239","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_99.8SNIa0.2SNIa-91bg_lowz_withbias.csv.gz",0.0478121513691623,0.000613649603290742,0.0479003044934145,0.0479348304539662,0.98662484277732,0.412895536425889,1000,100
"W240","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_99.9SNIa0.1AGN_lowz_withbias.csv.gz",0.0330391158568164,0.000584656015364865,0.0330975071634554,0.0332071406748508,0.983000045703356,0.225997177102967,1000,100
"W241","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_99.9SNIa0.1SLSN_lowz_withbias.csv.gz",0.0312768505592149,0.000525362185938014,0.0312772653149375,0.0314064654601745,0.98291410439416,0.222647984095207,1000,100
"W242","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.0293996803933231,0.000593736738348069,0.0294275860315135,0.0294554043521443,0.991946225130671,0.817316216351956,1000,100
"W243","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.0360610154395936,0.00060252192508046,0.0360130361494009,0.0360951210384915,0.992128261316063,0.830438865801279,1000,100
"W244","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.0342517375319345,0.000586465882656569,0.0342215884572816,0.0345340276033257,0.989768850782199,0.645923195041708,1000,100
"W245","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_all_DDF_lowz_withbias.csv.gz",0.217705394349311,0.000508821122707666,0.217777308497166,0.217966520110935,0.981790874356051,0.182858914014246,1000,100
"W246","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_fiducial1500_lowz_withbias.csv.gz",0.139968101560484,0.000600881890481687,0.140017244573523,0.140133056037543,0.984724063452066,0.303318562448487,1000,100
"W247","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.108637846832487,0.000472781044806678,0.108684340806194,0.108574610390115,0.991170856949041,0.758435356150859,1000,100
"W248","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_fiducial6000_lowz_withbias.csv.gz",0.0821072859817222,0.00043666292404558,0.0821163706817178,0.082255552351567,0.977041500381992,0.0779982865699472,1000,100
"W249","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_perfect1500_lowz_withbias.csv.gz",0.0471682603048717,0.000674104941530952,0.0471756681416956,0.0470823318715047,0.987323525364848,0.459741665412831,1000,100
"W250","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.0427117764556685,0.00055279661685457,0.0427067651832314,0.0425978303705829,0.995608593924597,0.987794830181694,1000,100
"W251","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_perfect6000_lowz_withbias.csv.gz",0.0271705293045484,0.0005140139148923,0.02714117536243,0.0270914561869801,0.989705386670303,0.640807810316877,1000,100
"W252","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_random1500_lowz_withbias.csv.gz",0.289214968323206,0.00067431423819082,0.28922344004587,0.28926176401809,0.993872854175748,0.934696686914382,1000,100
"W253","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.161487717422832,0.00043756843630648,0.161516199431088,0.161709321304306,0.98718081155035,0.449897695084801,1000,100
"W254","chains_95SNIa5SNII_lowz_withbias.csv.gz","chains_random6000_lowz_withbias.csv.gz",0.0991308668634244,0.000407400950487107,0.0991971307275024,0.0992634202156342,0.979179836362487,0.114723731389508,1000,100
"W255","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.000966603432010699,0.0001917705242839,0.000920252972661652,0.000847411058558854,0.936671603413183,0.00012149967509474,1000,100
"W256","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.00279559419223332,0.00063396870821413,0.00283858676503862,0.00275754038120772,0.990385407572457,0.695751394633267,1000,100
"W257","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0021216106151672,0.000492005105799868,0.00212900672262303,0.00217187480359933,0.993644210791693,0.923704528467257,1000,100
"W258","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_99.1SNIa0.9CART_lowz_withbias.csv.gz",0.00567194937545472,0.000598622995962598,0.00568082058676011,0.00574026292749141,0.991307418191417,0.769091536113103,1000,100
"W259","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_99.8SNIa0.2SNIa-91bg_lowz_withbias.csv.gz",0.0263266068835881,0.000736484151639561,0.0263100023858704,0.0264042834988664,0.991162408011948,0.757772907799926,1000,100
"W260","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_99.9SNIa0.1AGN_lowz_withbias.csv.gz",0.0114990299482224,0.00070088906488296,0.0114790045596803,0.0116808896861426,0.972225801473322,0.0328044570320238,1000,100
"W261","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_99.9SNIa0.1SLSN_lowz_withbias.csv.gz",0.00976679345478606,0.000574946317113965,0.0097343801457001,0.00978177169017956,0.980918490958658,0.156646473756991,1000,100
"W262","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.00794529284982613,0.000650737101999591,0.00796886223033074,0.00809354386252433,0.990607656638892,0.713657374402521,1000,100
"W263","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.0145666697988047,0.000614598453133784,0.0145982826896746,0.0146692953183955,0.973253401188872,0.0394202881722452,1000,100
"W264","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.012738772464378,0.000690476330599237,0.0127381318707881,0.0129387678309262,0.990884822341185,0.735832656122142,1000,100
"W265","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_all_DDF_lowz_withbias.csv.gz",0.239206908063426,0.000655680671607509,0.239065620208342,0.239210584441208,0.979709711645576,0.126188538414424,1000,100
"W266","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_fiducial1500_lowz_withbias.csv.gz",0.161462002085796,0.000653510712698782,0.161389855111045,0.161507792612337,0.986141734163613,0.382539864599366,1000,100
"W267","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.130158421865322,0.000587394848457454,0.130144104856892,0.130097577735584,0.977919975112907,0.0914110474951595,1000,100
"W268","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_fiducial6000_lowz_withbias.csv.gz",0.103619906443281,0.0004869034398596,0.103629568876287,0.103671853070149,0.986007933123253,0.374433943972014,1000,100
"W269","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_perfect1500_lowz_withbias.csv.gz",0.0256987313286641,0.000752342683498404,0.0257294241735291,0.0257753114921022,0.986787079266571,0.423467683770724,1000,100
"W270","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.0213055753743378,0.000735098978738238,0.0213633186452822,0.0213936257623742,0.989549471783891,0.628269243605457,1000,100
"W271","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_perfect6000_lowz_withbias.csv.gz",0.00576270487805952,0.000676935545250326,0.00582907929438761,0.0060364069864146,0.990099948315635,0.672676054421599,1000,100
"W272","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_random1500_lowz_withbias.csv.gz",0.310775907762168,0.000674152524952703,0.310811096359899,0.310914465945798,0.9940630289897,0.943136308205323,1000,100
"W273","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.182962778583081,0.000614064951949607,0.183046754372263,0.183066008486868,0.985843820761037,0.364671247280975,1000,100
"W274","chains_98SNIa2SNIax_lowz_withbias.csv.gz","chains_random6000_lowz_withbias.csv.gz",0.120671386687198,0.000486722188994664,0.120659118089633,0.120735331808726,0.987304277828498,0.458405998519464,1000,100
"W275","chains_98SNIa2SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.00103662260306002,0.000234521701092949,0.000984339164515014,0.00092312548299576,0.904244653950508,2.25108832086388e-06,1000,100
"W276","chains_98SNIa2SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.00152806117826884,0.000332002206278713,0.00146747949859586,0.00129927120735529,0.953496192699085,0.00142023556976454,1000,100
"W277","chains_98SNIa2SNIbc_lowz_withbias.csv.gz","chains_99.1SNIa0.9CART_lowz_withbias.csv.gz",0.00840537551538099,0.00056961133996865,0.00843828094864645,0.00862309798995056,0.989594515092159,0.631886911152197,1000,100
"W278","chains_98SNIa2SNIbc_lowz_withbias.csv.gz","chains_99.8SNIa0.2SNIa-91bg_lowz_withbias.csv.gz",0.0237309843939881,0.000701682477102056,0.0236965787728687,0.0238888991599881,0.987837148329519,0.496278201664688,1000,100
"W279","chains_98SNIa2SNIbc_lowz_withbias.csv.gz","chains_99.9SNIa0.1AGN_lowz_withbias.csv.gz",0.00881057628455719,0.000614350516007561,0.00888783954481841,0.0090346896940222,0.973013099858367,0.0377598602629976,1000,100
"W280","chains_98SNIa2SNIbc_lowz_withbias.csv.gz","chains_99.9SNIa0.1SLSN_lowz_withbias.csv.gz",0.00696550499884779,0.000750194200983651,0.00694941914069787,0.00722614315224369,0.99166886847265,0.796751575703884,1000,100
"W281","chains_98SNIa2SNIbc_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.00521932647490342,0.000686495082402992,0.00518883236158965,0.005157238222299,0.984122794045078,0.274079395804462,1000,100
"W282","chains_98SNIa2SNIbc_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.0118868349000007,0.000669309164116682,0.0118945655976414,0.0119044059670624,0.982317825119287,0.20062825282465,1000,100
"W283","chains_98SNIa2SNIbc_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.00995844372604519,0.00068082569528871,0.00992146604524278,0.00989951309100286,0.976096272883388,0.0657557303396936,1000,100
"W284","chains_98SNIa2SNIbc_lowz_withbias.csv.gz","chains_all_DDF_lowz_withbias.csv.gz",0.241928222974031,0.000632782009789713,0.241909921765951,0.242008096979467,0.989815982419406,0.64972567130925,1000,100
"W285","chains_98SNIa2SNIbc_lowz_withbias.csv.gz","chains_fiducial1500_lowz_withbias.csv.gz",0.164094117646078,0.000678174497282088,0.164128887371055,0.164298713851845,0.990423812833287,0.698851008364395,1000,100
"W286","chains_98SNIa2SNIbc_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.132908393152341,0.000570307640149225,0.132908810386816,0.132747798715345,0.993427939340869,0.912483769205397,1000,100
"W287","chains_98SNIa2SNIbc_lowz_withbias.csv.gz","chains_fiducial6000_lowz_withbias.csv.gz",0.106354038324898,0.000523941017962786,0.106377001208536,0.106257836635819,0.993351286184585,0.908320811272837,1000,100
"W288","chains_98SNIa2SNIbc_lowz_withbias.csv.gz","chains_perfect1500_lowz_withbias.csv.gz",0.0230902045175379,0.000717817180353296,0.0231103999700257,0.0229795376569211,0.990673600915833,0.718952148872325,1000,100
"W289","chains_98SNIa2SNIbc_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.0185511111832141,0.000724537297642183,0.018508805174947,0.0184809511387221,0.984292982674494,0.282100051734774,1000,100
