"","FileA","FileB","WassersteinDistanceMean","WassersteinDistanceStDev","WassersteinDistanceMedian","WassersteinDistanceMode","ShapiroWilkStatistic","ShapiroWilkPvalue","NPointsPerDrawn","NDrawns"
"W20","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIa-91bg_lowz_withbias.csv.gz",0.110217711442239,0.000625972871267972,0.110259699168157,0.110078409075617,0.988340590766046,0.533649726966004,1000,100
"W21","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.107296961452559,0.000759634351463175,0.107248790792108,0.107375476890362,0.992275516305876,0.840810047212804,1000,100
"W22","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.110937917905495,0.000696769343657186,0.1109421042605,0.110974149256233,0.98713720870779,0.446917750779372,1000,100
"W23","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.108153271358957,0.000726753407877453,0.108206346208458,0.108222468589115,0.987730506351353,0.488553974341143,1000,100
"W24","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.10519424966842,0.00073926952260954,0.105242746254131,0.105099809249571,0.991392278581446,0.775661149352251,1000,100
"W25","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.10255173761113,0.000681132332366709,0.10250954941467,0.102333604355351,0.984011513791486,0.2689422024789,1000,100
"W26","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.077276053163521,0.000675298339440166,0.0772504665247409,0.0772231541754455,0.990802232633429,0.729248161881277,1000,100
"W27","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_75SNIa25SNIax_lowz_withbias.csv.gz",0.00106510619972823,0.000261200097505882,0.00100419619889296,0.00090543919032615,0.922039907070697,1.80873092080935e-05,1000,100
"W28","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_75SNIa25SNII_lowz_withbias.csv.gz",0.0101383835070844,0.000706653144872614,0.0100424315648096,0.0100722419892548,0.969889959939921,0.0216801558059694,1000,100
"W29","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNIax_lowz_withbias.csv.gz",0.0497996162968357,0.000732018619120622,0.0498479898616735,0.0498700826515406,0.988034533909796,0.510756978355797,1000,100
"W30","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNIbc_lowz_withbias.csv.gz",0.057126564106754,0.000595246760698058,0.0571950387961091,0.0571563165899978,0.98593042767584,0.369798641420126,1000,100
"W31","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNII_lowz_withbias.csv.gz",0.0446315194037785,0.000700129040027833,0.0446350565944632,0.0445249103728386,0.988925424345767,0.578715469519662,1000,100
"W32","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_95SNIa5AGN_lowz_withbias.csv.gz",0.0485871007834886,0.000691817138017011,0.0486345009586915,0.048515085349055,0.988280044010017,0.529080042031481,1000,100
"W33","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIa-91bg_lowz_withbias.csv.gz",0.0964317120789708,0.00070431747571384,0.0964022277293923,0.0962580023847644,0.985873206293339,0.366404779801354,1000,100
"W34","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIax_lowz_withbias.csv.gz",0.0867951848663346,0.000798866438077723,0.0868726025127608,0.0871156287754119,0.987939962821588,0.503790954736869,1000,100
"W35","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIbc_lowz_withbias.csv.gz",0.0759803994860443,0.00075251379001262,0.0760164119546245,0.076019884967674,0.977357548973034,0.0825814630615907,1000,100
"W36","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.0437268693247812,0.000657911697994334,0.0437071943923905,0.0439557499250326,0.990126095330314,0.674790916392179,1000,100
"W37","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_98SNIa2AGN_lowz_withbias.csv.gz",0.0605416988489371,0.000744610319727205,0.0605681703450075,0.0605882343687625,0.990556294489285,0.709526873764003,1000,100
"W38","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIa-91bg_lowz_withbias.csv.gz",0.0819484787464017,0.000840530788769789,0.0819772764073062,0.0817966849540095,0.991948838197604,0.817506807581999,1000,100
"W39","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.0811038683522272,0.000700950988700036,0.0811107402648954,0.0808826510924449,0.99143614789599,0.779040343607709,1000,100
"W40","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.0743167041665767,0.00066249896578913,0.0743274605468883,0.074375988292047,0.986217530716884,0.387189993956761,1000,100
"W41","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0831770290312355,0.00073385711458852,0.0831318132617345,0.083054001093165,0.990637142075019,0.716026044676118,1000,100
"W42","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99.6SNIa0.4TDE_lowz_withbias.csv.gz",0.0804373231126269,0.000694832014006552,0.080481077709672,0.0804142095399574,0.989418411407225,0.617768469349938,1000,100
"W43","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99.7SNIa0.3CART_lowz_withbias.csv.gz",0.0900936275615284,0.000639793656067745,0.0900909985640541,0.0902455206261735,0.993843365820246,0.933330391771458,1000,100
"W44","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1AGN_lowz_withbias.csv.gz",0.0756608269923298,0.000630899083968053,0.0755941874588778,0.075472599467068,0.989041174463176,0.587810598756008,1000,100
"W45","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1SLSN_lowz_withbias.csv.gz",0.0623326640216555,0.000739729663901808,0.0623312306016229,0.062420564918535,0.991504480056444,0.78427941500794,1000,100
"W46","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIa-91bg_lowz_withbias.csv.gz",0.0847739128969146,0.000726915609256573,0.0846837757444166,0.0847164017282283,0.986481311585307,0.403699927022891,1000,100
"W47","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.0817161970668277,0.000864891845073519,0.0817016391586124,0.0817040803686837,0.987006467525354,0.438061086188825,1000,100
"W48","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.0855145514371208,0.000718326175418438,0.0855620544300655,0.0855385432656586,0.992130501157447,0.830598308373257,1000,100
"W49","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.0828086561637437,0.000709727451348351,0.0828494650798554,0.0829989067088954,0.991713006680629,0.800066368514265,1000,100
"W50","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.0798874926809742,0.000725690577589708,0.0798888799585104,0.0800419630704495,0.987083628580548,0.443273825759918,1000,100
"W51","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.0769829999259432,0.000701023922146689,0.0770306904377576,0.0769963873624864,0.989069760534295,0.590064456882191,1000,100
"W52","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.0518071862413124,0.00073401140982688,0.0518066884479816,0.0518552343312939,0.989349018318811,0.612225738216145,1000,100
"W53","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_75SNIa25SNII_lowz_withbias.csv.gz",0.00103352075288117,0.000262227874863905,0.000961021023930025,0.000924309730175066,0.89141639251302,5.70423287137369e-07,1000,100
"W54","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_90SNIa10SNIax_lowz_withbias.csv.gz",0.0395912087592288,0.000754095070227257,0.0395830962043124,0.0395302003186851,0.989592809575384,0.631749857940944,1000,100
"W55","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_90SNIa10SNIbc_lowz_withbias.csv.gz",0.0468873013098182,0.000698476369910958,0.0468809315473159,0.046878435834424,0.984467272460825,0.29052183518382,1000,100
"W56","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_90SNIa10SNII_lowz_withbias.csv.gz",0.0344772487271119,0.0007422892006189,0.0344928935326172,0.0347585124471198,0.989113090044988,0.593486299801874,1000,100
"W57","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5AGN_lowz_withbias.csv.gz",0.0385533430828308,0.000718728139323218,0.0385665528938218,0.0386892271188705,0.99436494293429,0.955193254976288,1000,100
"W58","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5SNIa-91bg_lowz_withbias.csv.gz",0.0863555447232118,0.00072283840472754,0.0863375356625941,0.0864066349951276,0.991420326149883,0.777822998232264,1000,100
"W59","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5SNIax_lowz_withbias.csv.gz",0.0767177261740463,0.000790378554117444,0.0766879631351843,0.0766292500603173,0.990888596944098,0.736133041234138,1000,100
"W60","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5SNIbc_lowz_withbias.csv.gz",0.0658455591011809,0.000736117299815764,0.065798484796079,0.0656046934816099,0.984501335638699,0.292192573211514,1000,100
"W61","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.0335053167260094,0.000744789736277254,0.0334631169688892,0.0335322943490814,0.978899871228245,0.109083904702478,1000,100
"W62","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2AGN_lowz_withbias.csv.gz",0.0503821793470944,0.000661982051454895,0.0503197479204044,0.0501700716160038,0.981252619054024,0.166235823101911,1000,100
"W63","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIa-91bg_lowz_withbias.csv.gz",0.0718363863495089,0.00070379708916996,0.0717413229699126,0.0718174114691838,0.976718729697267,0.0735800149494016,1000,100
"W64","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.0709931910889181,0.000771047018311525,0.0708947036110714,0.0706568470320683,0.980394532658757,0.142663437730322,1000,100
"W65","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.0640718162718366,0.000790944579434822,0.0640163639776693,0.0640567800791358,0.988832487035022,0.57145104820364,1000,100
"W66","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.072968186771065,0.000857244838888236,0.0729553771905396,0.0730399080684598,0.981246212118833,0.166046821416128,1000,100
"W67","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99.6SNIa0.4TDE_lowz_withbias.csv.gz",0.0703997297761107,0.000753434492472047,0.0703233008785329,0.0701373084979709,0.967869241496343,0.0152200091255667,1000,100
"W68","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99.7SNIa0.3CART_lowz_withbias.csv.gz",0.0798619414977662,0.000699117249931341,0.0797747028637892,0.0797307891447056,0.987539447809872,0.47489408067997,1000,100
"W69","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1AGN_lowz_withbias.csv.gz",0.0654280257950543,0.00071416191860039,0.0653846753456995,0.0655692456422669,0.992234980045231,0.837978000454783,1000,100
"W70","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SLSN_lowz_withbias.csv.gz",0.0522288039564134,0.000746446440582522,0.0522576515268997,0.0520590439744081,0.976798414774285,0.0746469265349468,1000,100
"W71","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIa-91bg_lowz_withbias.csv.gz",0.0747324216239496,0.000728236612871142,0.0747324250769061,0.0749187595448593,0.995545591510451,0.986756919418144,1000,100
"W72","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.0716522126356546,0.000639959484974891,0.0716284296514646,0.0716317192819837,0.986165371498458,0.383985504373854,1000,100
"W73","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.0752842006827115,0.000673033452666018,0.0753425998650551,0.0753385088430306,0.993263691637883,0.903447764715375,1000,100
"W74","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.0726037655627997,0.000681379144903543,0.07259370027789,0.0725192326349662,0.992229754052522,0.837611599423074,1000,100
"W75","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.0696316954364589,0.000771361178863234,0.0695651334339791,0.0695273180176664,0.980526271127904,0.146062186085746,1000,100
"W76","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.0668733929742923,0.000648536325617089,0.0668575244380014,0.0667405673040376,0.987467047113849,0.469779117454867,1000,100
"W77","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.0415966517985423,0.000671350589693795,0.0416034772027417,0.0417772714908909,0.973968943514732,0.044820199806141,1000,100
"W78","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNIax_lowz_withbias.csv.gz",0.00114667738073214,0.000247081052739176,0.0010857292635986,0.0010404530837316,0.848359395160896,1.03190993287157e-08,1000,100
"W79","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNIbc_lowz_withbias.csv.gz",0.00735551885159206,0.000632896543552904,0.00734561945130477,0.00736740904807819,0.991186024143333,0.759623671311845,1000,100
"W80","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNII_lowz_withbias.csv.gz",0.00516372657908035,0.000796334427246009,0.0051344011517445,0.00494556812914118,0.986945501308025,0.43397174296511,1000,100
"W81","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5AGN_lowz_withbias.csv.gz",0.00150092346584187,0.000437768992179843,0.00140856643495592,0.00120021391101132,0.906901892044656,3.02963310189144e-06,1000,100
"W82","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIa-91bg_lowz_withbias.csv.gz",0.0465965925420692,0.000706181861200788,0.0466520911487057,0.0466896922850264,0.989541219965063,0.62760694981545,1000,100
"W83","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIax_lowz_withbias.csv.gz",0.036963482075999,0.000684547025558085,0.0369640641865905,0.0370190174374,0.98581375386521,0.362904090646617,1000,100
"W84","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIbc_lowz_withbias.csv.gz",0.0260846605377467,0.000760446276978406,0.0261032957670571,0.026042951579516,0.987003133070961,0.437836754703657,1000,100
"W85","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.00611449155825482,0.000714326480882492,0.00608322482652108,0.00629941456965834,0.994060598726968,0.9430325481389,1000,100
"W86","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2AGN_lowz_withbias.csv.gz",0.0107775070315147,0.000664813499197509,0.0108324313301506,0.0110012416180528,0.967366205769122,0.0139468316983467,1000,100
"W87","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIa-91bg_lowz_withbias.csv.gz",0.0322035270375829,0.000693139757176203,0.0321589945694539,0.0322464458476556,0.988066413770458,0.513116996895044,1000,100
"W88","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.0311917463450522,0.000699352079067369,0.0312371563542741,0.0310870617999476,0.988086319233166,0.51459353962777,1000,100
"W89","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.0243918971878906,0.000685899899812802,0.0244046388808584,0.0242796798815496,0.970496689566156,0.02413039235842,1000,100
"W90","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0333852791234398,0.000736412225663932,0.033345024444663,0.0331281572894396,0.990140552613205,0.675960263838094,1000,100
"W91","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99.6SNIa0.4TDE_lowz_withbias.csv.gz",0.03079064493097,0.000659130042096371,0.0308747242916672,0.0310687632805862,0.974633119286666,0.0505065501541346,1000,100
"W92","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99.7SNIa0.3CART_lowz_withbias.csv.gz",0.0403661209402085,0.000819857442233602,0.0403352327227725,0.0405353526450257,0.993902127098912,0.936037779973186,1000,100
"W93","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1AGN_lowz_withbias.csv.gz",0.0259258992536833,0.000786728177179367,0.0259474717315133,0.0258528328791309,0.978754534658807,0.106264337010891,1000,100
"W94","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SLSN_lowz_withbias.csv.gz",0.0124295340006519,0.000713788986559712,0.0124122010347662,0.0125482320453895,0.993790814016736,0.930857516756515,1000,100
"W95","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIa-91bg_lowz_withbias.csv.gz",0.0349536712288864,0.000729470415543391,0.0349444136855902,0.0349247190249913,0.991290395210267,0.767768668838191,1000,100
"W96","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.0320142653253987,0.000780695788502064,0.0319685768568993,0.0317687333264629,0.985911562611276,0.368677074630145,1000,100
"W97","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.035715786208825,0.000760595438267062,0.0357650299152749,0.0358323793841037,0.982804229819792,0.218431674437628,1000,100
"W98","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.0329572193962767,0.000769866685068884,0.0329796750751601,0.0328978758484074,0.989461672698705,0.621230180644546,1000,100
"W99","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.0299653425570142,0.000767982902336395,0.0299289519577033,0.0302262656370305,0.994127651439502,0.94585623799255,1000,100
"W100","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.0271655006653477,0.000622522353869641,0.0271583767640845,0.0271977562343663,0.991766968478375,0.804098105827958,1000,100
"W101","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.00221257132978823,0.000590069399257564,0.00214917776733876,0.00191265670965326,0.974629875337272,0.0504770645043206,1000,100
"W102","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_90SNIa10SNIbc_lowz_withbias.csv.gz",0.00112127395628324,0.0002958345688345,0.00104173722167088,0.000928010544897102,0.806682094661451,3.99223932738853e-10,1000,100
"W103","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_90SNIa10SNII_lowz_withbias.csv.gz",0.0122190203395676,0.000666036540458487,0.0122866041374201,0.0121830223929361,0.982695130573587,0.214317121540465,1000,100
"W104","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5AGN_lowz_withbias.csv.gz",0.00823320842975912,0.00077021520548221,0.0082696301432915,0.00826699803643637,0.972106309288805,0.0321128497523194,1000,100
"W105","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNIa-91bg_lowz_withbias.csv.gz",0.0396743362142456,0.000710147457109552,0.0396796057212897,0.0398253780073255,0.992863399773304,0.87968141224661,1000,100
"W106","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNIax_lowz_withbias.csv.gz",0.0299704806292936,0.000700890908305909,0.0298471539865259,0.0297675799670988,0.974809989554784,0.0521409578727499,1000,100
"W107","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNIbc_lowz_withbias.csv.gz",0.019150257664184,0.000710699289804514,0.019155072305905,0.0192745406241422,0.988109021557217,0.516280315549555,1000,100
"W108","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.0132494879276617,0.000724213275518098,0.0132375279989646,0.0128975388909513,0.990779779360686,0.727454322422676,1000,100
"W109","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2AGN_lowz_withbias.csv.gz",0.00390908392671034,0.00072275904419697,0.00387156910807392,0.0037006278490962,0.985275048533409,0.332366863101819,1000,100
"W110","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNIa-91bg_lowz_withbias.csv.gz",0.0251186518584105,0.000718114100474048,0.0251229270368582,0.0251023234288996,0.985757214362801,0.359599029722172,1000,100
"W111","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.0243034801133457,0.000721224142747097,0.0243144316677131,0.0241469140492856,0.993283903391761,0.904583024545397,1000,100
"W112","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.0175277205171538,0.000825068840487726,0.017643555252152,0.0179021457646532,0.985492453705436,0.344434741098165,1000,100
"W113","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0263718170331007,0.000784063175004573,0.026483389120487,0.0265497632856111,0.964540958667128,0.00858679973783308,1000,100
"W114","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_99.6SNIa0.4TDE_lowz_withbias.csv.gz",0.0237427737525676,0.000718120078731911,0.0236794024331968,0.0236649628507445,0.991193437958998,0.760204108459108,1000,100
"W115","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_99.7SNIa0.3CART_lowz_withbias.csv.gz",0.0333016325478223,0.000685458933212854,0.0332476812414701,0.0333234078846095,0.99221411189862,0.836513166178245,1000,100
"W116","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_99SNIa1AGN_lowz_withbias.csv.gz",0.0188884622799795,0.000775794414415286,0.0188520016288928,0.0186542479511228,0.983908319429835,0.264253301832567,1000,100
"W117","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_99SNIa1SLSN_lowz_withbias.csv.gz",0.00560094540345177,0.000641707245731987,0.00565189300916534,0.00558599016405975,0.991067874154745,0.750337796304673,1000,100
