"","FileA","FileB","WassersteinDistanceMean","WassersteinDistanceStDev","WassersteinDistanceMedian","WassersteinDistanceMode","ShapiroWilkStatistic","ShapiroWilkPvalue","NPointsPerDrawn","NDrawns"
"W45","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1SLSN_lowz_withbias.csv.gz",0.0329387921615797,0.00071505133162063,0.0329701064466282,0.0329109115882516,0.992032483581078,0.823574184195699,1000,100
"W46","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIa-91bg_lowz_withbias.csv.gz",0.0792079300552733,0.000654547748348652,0.0793134091023396,0.0791285468474481,0.972607664670583,0.0351188563753099,1000,100
"W47","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.0661785155169383,0.000676520368113989,0.0662565764103913,0.0662996966099881,0.986156843655251,0.383463476569766,1000,100
"W48","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.0681125927604803,0.000688718724391333,0.0681503540458932,0.0680537814918129,0.989752199218758,0.644580473861978,1000,100
"W49","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.0726900058578923,0.000617570668878113,0.072670324946881,0.0723974153775659,0.985377524161609,0.338012107127154,1000,100
"W50","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.0645633890952028,0.000682280561646569,0.064633946127675,0.0645793859980778,0.993404932392005,0.911244334451911,1000,100
"W51","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.0838931556552482,0.000716937087740439,0.0839688100286259,0.0840819900675148,0.977123454687287,0.0791617630216873,1000,100
"W52","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.0369730646738784,0.000675863271557721,0.0370286971467465,0.0369259535255971,0.990792300201994,0.728454826999454,1000,100
"W53","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_75SNIa25SNII_lowz_withbias.csv.gz",0.00108796506576383,0.000242791147664646,0.00103355908423208,0.000990849675639909,0.934174272390056,8.65575942866143e-05,1000,100
"W54","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_90SNIa10SNIax_lowz_withbias.csv.gz",0.0540941736059686,0.000757935961093919,0.0540732029905273,0.0541703560023609,0.990403153281881,0.697183841172561,1000,100
"W55","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_90SNIa10SNIbc_lowz_withbias.csv.gz",0.052681423352689,0.000662650599992936,0.0526012583698723,0.0523699189665048,0.983543387786589,0.248241391963199,1000,100
"W56","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_90SNIa10SNII_lowz_withbias.csv.gz",0.0461736783528931,0.000683496818138325,0.046164506344236,0.0460312769793652,0.985033700795984,0.319373250267489,1000,100
"W57","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5AGN_lowz_withbias.csv.gz",0.0592986208280741,0.000746080662847178,0.0591666296501607,0.0589747971053923,0.983639275346155,0.252363498514394,1000,100
"W58","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5SNIa-91bg_lowz_withbias.csv.gz",0.106285797244209,0.000745191406692349,0.106328733628916,0.10604554179119,0.986445050273679,0.401400341168203,1000,100
"W59","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5SNIax_lowz_withbias.csv.gz",0.0637358156357437,0.000701661620660316,0.0638133853240188,0.0638997782992312,0.979379462985891,0.118918454378966,1000,100
"W60","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5SNIbc_lowz_withbias.csv.gz",0.0830933946546144,0.000773786019230085,0.0831171144090334,0.0830758757801799,0.995351186542878,0.983175144906042,1000,100
"W61","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.0525891920671576,0.000737449987068402,0.0526628592167171,0.0529452151105391,0.985795690031484,0.361845600147288,1000,100
"W62","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2AGN_lowz_withbias.csv.gz",0.0783490732759766,0.000667077172960326,0.0783433609671191,0.0783897718081159,0.993110876985272,0.89465822042359,1000,100
"W63","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIa-91bg_lowz_withbias.csv.gz",0.0904209662283498,0.000731513354449168,0.0903389278008258,0.0903359990634016,0.979357426681166,0.118448151700377,1000,100
"W64","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.0648469370382856,0.000622665185953953,0.0649228253245951,0.0650798935104861,0.979765954288467,0.127469008024724,1000,100
"W65","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.0708208786758775,0.000732650281523976,0.0708501399821575,0.0709881104184967,0.990792364120323,0.728459933319989,1000,100
"W66","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0694973353197717,0.000668183593050147,0.0695176032050049,0.0696791373422426,0.993690500761086,0.926003242095156,1000,100
"W67","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99.6SNIa0.4TDE_lowz_withbias.csv.gz",0.0807454500805382,0.00071599602529556,0.0806929122612877,0.0808939848625991,0.987812447287016,0.494482830281539,1000,100
"W68","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99.7SNIa0.3CART_lowz_withbias.csv.gz",0.100204434549029,0.000774683162611098,0.100255416060116,0.100181404190827,0.974494222934087,0.0492595895031101,1000,100
"W69","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1AGN_lowz_withbias.csv.gz",0.0941113146578071,0.000754022247180729,0.0941768085502601,0.0939207732749124,0.98872490938026,0.563087611717828,1000,100
"W70","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SLSN_lowz_withbias.csv.gz",0.0432383163425475,0.000753111537617788,0.0431230073901724,0.0431160949416816,0.984892511289202,0.311967262808285,1000,100
"W71","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIa-91bg_lowz_withbias.csv.gz",0.0896025346067386,0.000665916894942672,0.0895490625028342,0.0896120504212005,0.987479471016376,0.470654407333789,1000,100
"W72","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.076612556543622,0.000690555629426744,0.076604609878239,0.0765403363297938,0.9947530253329,0.968254217638842,1000,100
"W73","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.0783592958442011,0.000672041236265811,0.0784641962973857,0.0783914361202065,0.974541514323242,0.049680603006104,1000,100
"W74","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.0830307461498652,0.000796193037994578,0.0829554735752126,0.0827402154143811,0.981070349872069,0.160937757502963,1000,100
"W75","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.0748594287881287,0.000793972669305416,0.0748347701696373,0.0750433489914469,0.990012408244718,0.665596229803802,1000,100
"W76","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.0944078641108302,0.000703920456337262,0.0943217313766369,0.094100787816046,0.988837232959069,0.571821151709572,1000,100
"W77","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.0474125467161715,0.000683525644261566,0.0473711857486876,0.047220865824461,0.979894024086063,0.130431980484049,1000,100
"W78","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNIax_lowz_withbias.csv.gz",0.00117564121893266,0.000248841521911581,0.00114158033433692,0.00108144829626295,0.830422025762126,2.39111849162359e-09,1000,100
"W79","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNIbc_lowz_withbias.csv.gz",0.00187992451553332,0.000488157335522795,0.00179820562495114,0.00189899391902189,0.965584978325602,0.0102607606665874,1000,100
"W80","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNII_lowz_withbias.csv.gz",0.00788585150959061,0.000679919491078008,0.00790064925948518,0.00776923350824034,0.987154243899512,0.448080433852957,1000,100
"W81","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5AGN_lowz_withbias.csv.gz",0.00542023746949427,0.000724185275576468,0.00546281201339665,0.00558904449363529,0.975156005756648,0.0554952628428526,1000,100
"W82","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIa-91bg_lowz_withbias.csv.gz",0.0523318064302305,0.000723417321381672,0.0524025133395593,0.0524074508126446,0.987350224784033,0.46159856266642,1000,100
"W83","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIax_lowz_withbias.csv.gz",0.00962749942015709,0.000728509383151597,0.00956597087356257,0.0096690182915043,0.990267444906169,0.686221369432168,1000,100
"W84","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIbc_lowz_withbias.csv.gz",0.0291898713311081,0.000682073661605922,0.0291786254282568,0.0291224335439391,0.98886707359121,0.57415037397568,1000,100
"W85","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.00191203504310618,0.000530124850231409,0.00192332355232717,0.00166881721692336,0.979620233433099,0.124177117076435,1000,100
"W86","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2AGN_lowz_withbias.csv.gz",0.0242210232861309,0.000643034096164578,0.0242185301217926,0.0244812746714475,0.984962108755677,0.315600002836424,1000,100
"W87","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIa-91bg_lowz_withbias.csv.gz",0.0363652370274712,0.000704755989288218,0.0364600151191048,0.0366679592907203,0.988016396702343,0.509416939677056,1000,100
"W88","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.0107952893477524,0.000679082430392944,0.0107944578613157,0.0106123777474388,0.993500830539733,0.916353028456503,1000,100
"W89","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.0166956445758124,0.000719395428730515,0.0167850299554039,0.0170738644130425,0.99138998906155,0.775484464355637,1000,100
"W90","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0153698562001163,0.000605683259434773,0.0153150103527383,0.0152199822324239,0.985392637716737,0.338851182365809,1000,100
"W91","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99.6SNIa0.4TDE_lowz_withbias.csv.gz",0.0266512272076316,0.000652175354196463,0.0266230669205623,0.0264951298589368,0.987958316863312,0.505138771573843,1000,100
"W92","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99.7SNIa0.3CART_lowz_withbias.csv.gz",0.0463732429367597,0.0007730460503763,0.0464436350438137,0.046721015877818,0.975685533898243,0.0610567630030619,1000,100
"W93","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1AGN_lowz_withbias.csv.gz",0.040040992834193,0.000685291403876994,0.0400891603012363,0.0400655854938185,0.983190689037314,0.233589651281603,1000,100
"W94","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SLSN_lowz_withbias.csv.gz",0.0108694734932757,0.000654697868012528,0.0107964984814293,0.0108736504285682,0.979895652052538,0.13047007093123,1000,100
"W95","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIa-91bg_lowz_withbias.csv.gz",0.0355726573134431,0.000754818393735452,0.0355271230289122,0.0355421118283787,0.984896007603007,0.312148927502673,1000,100
"W96","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.022578235142154,0.00065943114647097,0.0226696897980985,0.0225995577878907,0.972905196467149,0.0370377184321058,1000,100
"W97","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.0243675957377383,0.000734342330709969,0.0243340914045756,0.0244566177537832,0.993030867441164,0.889914314712537,1000,100
"W98","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.0290470387380258,0.000675606518233306,0.0290509688442548,0.028978507943705,0.990033095504979,0.667269130575285,1000,100
"W99","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.0209781624886145,0.000681524670511307,0.0210025446451027,0.0213915589722314,0.988119770065694,0.517079950192531,1000,100
"W100","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.0402675509963802,0.00070949578207646,0.0402185983380549,0.0400961107565078,0.990898346324278,0.736908671190775,1000,100
"W101","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.00678702170717149,0.000672264969046779,0.00681608295911083,0.00689425084981723,0.995512151013811,0.986182050602055,1000,100
"W102","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_90SNIa10SNIbc_lowz_withbias.csv.gz",0.00113229176595801,0.000255198069114301,0.00105866295242431,0.00102824990219757,0.891178659715908,5.56593163865933e-07,1000,100
"W103","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_90SNIa10SNII_lowz_withbias.csv.gz",0.0065384550875012,0.00064338910041754,0.00652343585877345,0.00670165328938217,0.996549583243474,0.997328388727664,1000,100
"W104","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5AGN_lowz_withbias.csv.gz",0.006726939996945,0.000660425098297497,0.0067349387756168,0.00684977985424619,0.990991043332216,0.744265848081917,1000,100
"W105","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNIa-91bg_lowz_withbias.csv.gz",0.0537500058621286,0.000723978585399581,0.0536795994533287,0.0540100069920571,0.981781951963016,0.182571071414377,1000,100
"W106","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNIax_lowz_withbias.csv.gz",0.0109193018450483,0.000748036375791934,0.0109009651283432,0.0109147337717036,0.989672390786458,0.638150682573411,1000,100
"W107","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNIbc_lowz_withbias.csv.gz",0.0303777367322166,0.000706968646788843,0.0304200757121474,0.0301968992982053,0.988834515953771,0.571609258735037,1000,100
"W108","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.00174499200071728,0.000290543220013024,0.00169951876681653,0.00176806556832482,0.950730350304275,0.000927050119840634,1000,100
"W109","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2AGN_lowz_withbias.csv.gz",0.0255006637647359,0.000715079698629977,0.025451242181887,0.0251526068733222,0.984853966377468,0.309970323509689,1000,100
"W110","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNIa-91bg_lowz_withbias.csv.gz",0.0375860445242556,0.000690078347480366,0.0376031504673211,0.0375404717158635,0.989375492180298,0.614338814963799,1000,100
"W111","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.0120649399780529,0.000731576133124976,0.0120564238157233,0.0120956036093053,0.992607233466018,0.863277515089405,1000,100
"W112","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.0180664302812468,0.000742311919368759,0.0180425223139441,0.0179347322397783,0.988985961393513,0.583465845045423,1000,100
"W113","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0168074284542047,0.000720265970623836,0.0168504220965477,0.0166297736600125,0.993097014494712,0.893843165469425,1000,100
"W114","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_99.6SNIa0.4TDE_lowz_withbias.csv.gz",0.0278601115155814,0.000667078234444296,0.0279127407690584,0.0277218866641353,0.994365411266241,0.955210668358282,1000,100
"W115","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_99.7SNIa0.3CART_lowz_withbias.csv.gz",0.0475933282379034,0.000683912037407775,0.0476189899030912,0.0477586951372249,0.986890882143928,0.430330257558954,1000,100
"W116","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_99SNIa1AGN_lowz_withbias.csv.gz",0.0414094879132317,0.000750663409006649,0.0414059071221812,0.0417843023082019,0.987443323214011,0.468110535034771,1000,100
"W117","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_99SNIa1SLSN_lowz_withbias.csv.gz",0.00974481449451949,0.000617979992838932,0.00977119864667342,0.00975531842534277,0.988012342632936,0.509117673504616,1000,100
