"","FileA","FileB","WassersteinDistanceMean","WassersteinDistanceStDev","WassersteinDistanceMedian","WassersteinDistanceMode","ShapiroWilkStatistic","ShapiroWilkPvalue","NPointsPerDrawn","NDrawns"
"W10","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.08688745996701,0.00074612825604665,0.0869109813461739,0.0870367011756876,0.987295003135168,0.457763278075935,1000,100
"W11","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_98SNIa2AGN_lowz_withbias.csv.gz",0.0993708474044726,0.000669903683952515,0.0994467459539418,0.0995128537508616,0.987305073105507,0.458461136804634,1000,100
"W12","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIa-91bg_lowz_withbias.csv.gz",0.107783740687073,0.000795351697959142,0.107784775481719,0.107595829342432,0.995882119962387,0.991650624285042,1000,100
"W13","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.109271102327612,0.000719098880394838,0.109287095054282,0.109036010707004,0.976530705040964,0.0711227383834694,1000,100
"W14","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.105657455951264,0.000699432082540483,0.105571721558539,0.105507642624635,0.979697201394116,0.125905422297153,1000,100
"W15","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0871526681803117,0.000712439362801967,0.0871421268654158,0.0872110684313172,0.983968041556245,0.266958167298543,1000,100
"W16","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_99.6SNIa0.4TDE_lowz_withbias.csv.gz",0.116015380415296,0.000693613251055131,0.11600502792592,0.115979430015175,0.989148982332923,0.596325722342529,1000,100
"W17","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_99.7SNIa0.3CART_lowz_withbias.csv.gz",0.106924683640883,0.00076663246918125,0.106858156490781,0.106795136273698,0.991640250763238,0.794594433410982,1000,100
"W18","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_99SNIa1AGN_lowz_withbias.csv.gz",0.115424701448201,0.000780905466437848,0.115449084522383,0.11530460681768,0.989569253776898,0.629857533041164,1000,100
"W19","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_99SNIa1SLSN_lowz_withbias.csv.gz",0.0898961488606584,0.000676836478119014,0.0898316139298486,0.0897082019704221,0.980834457896479,0.154318891096549,1000,100
"W20","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIa-91bg_lowz_withbias.csv.gz",0.110645554850393,0.000746971225094129,0.110619843681491,0.110716932142871,0.989420331475277,0.61792201200021,1000,100
"W21","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.104990216182879,0.000739523476588551,0.104986180318025,0.104649706145279,0.984685990116332,0.30139178505275,1000,100
"W22","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.101590769923926,0.00075827211132171,0.101501145852118,0.1015653742351,0.986121999987328,0.381336074792862,1000,100
"W23","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.0999639798533618,0.000789941872760984,0.0999275253389224,0.100323948875441,0.987504980476084,0.472454768704612,1000,100
"W24","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.107902912694986,0.000793299671164654,0.107844877415524,0.108026479975531,0.986310570690929,0.392955450704078,1000,100
"W25","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.116183313502969,0.000730742170299067,0.116221433494427,0.116610193474027,0.987341293219303,0.460976857038662,1000,100
"W26","chains_72SNIa28SNII_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.0759225996594049,0.00076005940746853,0.0759902355355561,0.0761897650832651,0.981449924127735,0.172156773432256,1000,100
"W27","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_75SNIa25SNIax_lowz_withbias.csv.gz",0.00106254508911615,0.000276329703297521,0.00101716939131374,0.000916683051594275,0.834838450722704,3.39500323175161e-09,1000,100
"W28","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_75SNIa25SNII_lowz_withbias.csv.gz",0.0401003778987297,0.00066097149225069,0.0401617258220873,0.0401649804847579,0.988146082250837,0.519040203629896,1000,100
"W29","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNIax_lowz_withbias.csv.gz",0.0210665877260368,0.000770958497323882,0.0210480729432215,0.0211382171096071,0.993609806976008,0.921972295625876,1000,100
"W30","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNIbc_lowz_withbias.csv.gz",0.0412095098542899,0.000656732790945436,0.0411716903647508,0.0409220429190231,0.989894023755044,0.656027369710541,1000,100
"W31","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNII_lowz_withbias.csv.gz",0.0138438509754113,0.000716519586168191,0.0138794605725391,0.0136573050856481,0.991681733369574,0.797719283576419,1000,100
"W32","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_95SNIa5AGN_lowz_withbias.csv.gz",0.0537206943126199,0.000694097356881933,0.0537968409605931,0.0538402852038058,0.982364296003821,0.202269713143263,1000,100
"W33","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIa-91bg_lowz_withbias.csv.gz",0.0737337680932846,0.000751483581022823,0.0737835875759139,0.0741550897604974,0.99064786453378,0.716886930981033,1000,100
"W34","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIax_lowz_withbias.csv.gz",0.0603821401621309,0.000728597271435546,0.0604268736604944,0.0604043655062064,0.992413229243871,0.850294859302582,1000,100
"W35","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIbc_lowz_withbias.csv.gz",0.059066569533895,0.000734904478020635,0.059096862956368,0.058979018310418,0.988161070999445,0.52015860590965,1000,100
"W36","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.0455592047559325,0.00068211302036012,0.0455534552072938,0.045701893582786,0.990655874295052,0.717529844683871,1000,100
"W37","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_98SNIa2AGN_lowz_withbias.csv.gz",0.0581389698162626,0.00074354548179141,0.0581578082273641,0.0580991715409112,0.975678738205598,0.0609819352809172,1000,100
"W38","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIa-91bg_lowz_withbias.csv.gz",0.0664859061090815,0.000705021388970242,0.0664208023499527,0.0663216537232324,0.988222700469065,0.524770312791707,1000,100
"W39","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.0680336287290611,0.000775470556595267,0.0680779298863599,0.0679516613741336,0.991917462988086,0.815214272217863,1000,100
"W40","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.0645711187832586,0.000793775119356599,0.0646104570468021,0.0648742178528377,0.982976148258979,0.225061329357462,1000,100
"W41","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0461285264466173,0.000627844169379749,0.046154375269524,0.046125021842632,0.984806034422302,0.307501905438985,1000,100
"W42","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99.6SNIa0.4TDE_lowz_withbias.csv.gz",0.0748829464946728,0.00069259039469205,0.0748492854190438,0.074622360632827,0.986664384473677,0.415454916392852,1000,100
"W43","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99.7SNIa0.3CART_lowz_withbias.csv.gz",0.0659166671640933,0.000770848066765785,0.0658904482350667,0.0659609228856364,0.989182466872452,0.598978561837399,1000,100
"W44","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1AGN_lowz_withbias.csv.gz",0.0743959441040848,0.000656239066813168,0.0743561973692753,0.0741548094870808,0.984875807500914,0.311100562755078,1000,100
"W45","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1SLSN_lowz_withbias.csv.gz",0.0488071958507667,0.000647321321371228,0.0487618062559481,0.0488026474815374,0.975743388877062,0.0616975723525958,1000,100
"W46","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIa-91bg_lowz_withbias.csv.gz",0.0694080667542111,0.000740965558309817,0.0693628971105198,0.0691079151360711,0.982743720110406,0.216140814769907,1000,100
"W47","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.0638365275376653,0.000744770207386747,0.0639317474063478,0.0638672139594789,0.986597660123869,0.411142624566196,1000,100
"W48","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.0604771683519249,0.000694199899966988,0.0604496262813563,0.0605927639163806,0.988580899144587,0.551972937163383,1000,100
"W49","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.0588402181429209,0.000666564244386149,0.0587785865550384,0.0587513632483971,0.976922506435255,0.0763393406872506,1000,100
"W50","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.0667856212930707,0.000740258171356634,0.0667971505141573,0.0670224416859472,0.991404337421951,0.776591215129095,1000,100
"W51","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.0751206363368675,0.000721144791349024,0.0750944056994245,0.074920008348358,0.990433784490411,0.699655494498648,1000,100
"W52","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.0347293190785632,0.000659210463098262,0.0346262880406278,0.0344739631026985,0.97612855853125,0.0661401862694592,1000,100
"W53","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_75SNIa25SNII_lowz_withbias.csv.gz",0.00100477920902279,0.000245867131145236,0.000986936512154596,0.000888225410361557,0.961714595711722,0.00533847397836042,1000,100
"W54","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_90SNIa10SNIax_lowz_withbias.csv.gz",0.0612141251734428,0.000730977459800135,0.0612614220059334,0.0610435022157944,0.990112268538849,0.67367255624057,1000,100
"W55","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_90SNIa10SNIbc_lowz_withbias.csv.gz",0.0814413113958669,0.00075526310898271,0.0813770519755634,0.0811806094923138,0.98470231562762,0.302216708440011,1000,100
"W56","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_90SNIa10SNII_lowz_withbias.csv.gz",0.0539372928400621,0.000700328008021284,0.053932017717477,0.0540173785297019,0.990638546201474,0.71613879447904,1000,100
"W57","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5AGN_lowz_withbias.csv.gz",0.0937514555124601,0.000650736830536961,0.0938351755477492,0.0938779726443656,0.980683489655137,0.150219987294494,1000,100
"W58","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5SNIa-91bg_lowz_withbias.csv.gz",0.113956410542414,0.00070954890739801,0.113915384431313,0.113802429749023,0.983823148657268,0.260437279980089,1000,100
"W59","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5SNIax_lowz_withbias.csv.gz",0.10050009305036,0.000717877341737717,0.100484950513935,0.100537956132969,0.991680802072719,0.797649273174453,1000,100
"W60","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5SNIbc_lowz_withbias.csv.gz",0.0991108921995356,0.000714400703458788,0.0991500773803607,0.0992288452872558,0.991417444112442,0.777601081445237,1000,100
"W61","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.085558113945345,0.00069827245766527,0.0856156847209764,0.0856567017199295,0.9869572543679,0.434758063158713,1000,100
"W62","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2AGN_lowz_withbias.csv.gz",0.0984880990958851,0.000771106843902629,0.0984089817544471,0.0984741887416935,0.982438763793209,0.204925911372529,1000,100
"W63","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIa-91bg_lowz_withbias.csv.gz",0.106595144537763,0.00077644994643639,0.106537721795003,0.106689893408501,0.990374026585258,0.694832521855156,1000,100
"W64","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.108038459514224,0.000772685955309987,0.108069867426616,0.108008996660515,0.988406916865081,0.538677763739253,1000,100
"W65","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.104504323118565,0.000682799593328973,0.104460079994673,0.104379103989816,0.991844376780339,0.809840027456844,1000,100
"W66","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0859726110352632,0.000791141164767682,0.085950468078925,0.0860459547170984,0.987660260335066,0.483504687919644,1000,100
"W67","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99.6SNIa0.4TDE_lowz_withbias.csv.gz",0.114836098814388,0.000655172145891192,0.114938817905431,0.114936533945747,0.985728051047477,0.357903452520899,1000,100
"W68","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99.7SNIa0.3CART_lowz_withbias.csv.gz",0.105821697253802,0.000819160482275105,0.105845636282433,0.105751573110205,0.970902762831491,0.0259284423206963,1000,100
"W69","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1AGN_lowz_withbias.csv.gz",0.114281960532973,0.000689851167696364,0.114281736777748,0.114156762960059,0.981923052824561,0.187173058260176,1000,100
"W70","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SLSN_lowz_withbias.csv.gz",0.0888566971078355,0.000692189373021425,0.0889301125395849,0.0890505986047323,0.98367219848452,0.253792720449959,1000,100
"W71","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIa-91bg_lowz_withbias.csv.gz",0.109352079197157,0.000759505584601082,0.109350340415622,0.109515775294268,0.984384400263093,0.286491014072051,1000,100
"W72","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.103801403224695,0.000719587128626247,0.103777520288524,0.103614557806835,0.982016677857826,0.190286087408273,1000,100
"W73","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.100402527802196,0.000785981292056948,0.100436561102165,0.100169195617771,0.968274522170873,0.0163332780144707,1000,100
"W74","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.0988023802908114,0.000756648695398325,0.0988037562497956,0.0988810181498574,0.994283207051485,0.952092876683191,1000,100
"W75","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.106778958210444,0.000831936539942729,0.106806803866436,0.10682777413816,0.972259813058376,0.0330040938013152,1000,100
"W76","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.115000960420808,0.000760354180043918,0.114976206987559,0.114903812530167,0.988834154426407,0.571581066379483,1000,100
"W77","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.0746801962978092,0.000771343610461836,0.0746555761017393,0.0744411348350192,0.980727285505275,0.151398240109799,1000,100
"W78","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNIax_lowz_withbias.csv.gz",0.00110961322681804,0.000224270160259378,0.00105227105598202,0.0010106782813755,0.926166846907578,3.0360672980961e-05,1000,100
"W79","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNIbc_lowz_withbias.csv.gz",0.0202185320313722,0.000586096629530357,0.0202281147526629,0.0200842194687697,0.984184352440476,0.276957529401911,1000,100
"W80","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNII_lowz_withbias.csv.gz",0.00726374321608797,0.000795685631737222,0.0072405557326538,0.00754162046456713,0.990879097412677,0.735376968361158,1000,100
"W81","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5AGN_lowz_withbias.csv.gz",0.032692342259755,0.000714059684436868,0.0326383301407892,0.0326766480033338,0.98725711827115,0.455143945708583,1000,100
"W82","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIa-91bg_lowz_withbias.csv.gz",0.0528850619886169,0.000789829559032119,0.0528416163715371,0.052560368819733,0.9847033996724,0.302271551957259,1000,100
"W83","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIax_lowz_withbias.csv.gz",0.0392872244715784,0.000753810105350365,0.0393412366375166,0.0394124322768306,0.985342460672191,0.336071879037024,1000,100
"W84","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIbc_lowz_withbias.csv.gz",0.0381051168412741,0.000790366940386843,0.0380703053871843,0.0382329503473509,0.992618825748306,0.864038499807638,1000,100
"W85","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.0245504302160993,0.000804363164459443,0.0245207464227404,0.0245642386041818,0.978046676423849,0.0935261257573263,1000,100
"W86","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2AGN_lowz_withbias.csv.gz",0.0372289194177871,0.000745791361619493,0.0372498484547086,0.0371938311385214,0.992012534566545,0.822133127169812,1000,100
"W87","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIa-91bg_lowz_withbias.csv.gz",0.0455642395167273,0.000788413195350998,0.0455446909854902,0.0454714668330798,0.99298663649172,0.887251029110675,1000,100
"W88","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.0469548760076978,0.000784560733363825,0.0468797912366947,0.0465929564909237,0.989424962896093,0.618292412506999,1000,100
"W89","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.0434976310345256,0.000785794831068716,0.043428229884089,0.0435137153036548,0.983460976781041,0.244746442118347,1000,100
"W90","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0249285200451653,0.000665051552177135,0.0249156194306999,0.0246753164810825,0.992903827259777,0.882188465462523,1000,100
"W91","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99.6SNIa0.4TDE_lowz_withbias.csv.gz",0.0537135648223605,0.000830918892544952,0.0536869304440174,0.0538268294172142,0.980466141535652,0.144501354603126,1000,100
"W92","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99.7SNIa0.3CART_lowz_withbias.csv.gz",0.0446572967538388,0.000776440752397985,0.0446056510427417,0.0443748842487823,0.992718848883906,0.870532484087487,1000,100
"W93","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1AGN_lowz_withbias.csv.gz",0.053085696460551,0.000864287547961105,0.0530883572630867,0.0531198236346519,0.98591361771964,0.368799128073048,1000,100
"W94","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SLSN_lowz_withbias.csv.gz",0.0276610686667013,0.000708521337685776,0.0277158615426672,0.0279902059617753,0.990049565044843,0.668601063206745,1000,100
"W95","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIa-91bg_lowz_withbias.csv.gz",0.0481563116128451,0.000751297788680469,0.0481200964468447,0.0480135829642148,0.979340817395079,0.118094873871089,1000,100
"W96","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.0427845499425965,0.000766523197669114,0.0427386732909473,0.0424589343912605,0.985461393490706,0.342689460839366,1000,100
"W97","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.0392649956509636,0.000807544555981137,0.0391956648608577,0.0390191705393767,0.991640182689561,0.794589294841229,1000,100
"W98","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.0377114863329602,0.000730880790177129,0.037759094197235,0.0377257353940523,0.990855624607072,0.733507427378921,1000,100
"W99","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.0456527021720522,0.000785641373260363,0.0456025389776983,0.0455207725570512,0.983013449083783,0.226523605759543,1000,100
"W100","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.0538792741572877,0.000664697002044967,0.0538273305102807,0.0536605655622498,0.982577505335517,0.209960389569745,1000,100
"W101","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.0135985038448927,0.000726828418176571,0.0135583429272198,0.0135788858031129,0.993936261713657,0.9375823828965,1000,100
"W102","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_90SNIa10SNIbc_lowz_withbias.csv.gz",0.00112116459845219,0.000259116902799511,0.00106420865539287,0.00102613806799308,0.880704493635584,1.94405582655142e-07,1000,100
"W103","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_90SNIa10SNII_lowz_withbias.csv.gz",0.0274579734730692,0.000705958614916796,0.0275323926511479,0.0273992236601896,0.974640591745623,0.0505745371215243,1000,100
"W104","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5AGN_lowz_withbias.csv.gz",0.0124831967222003,0.000647727087382237,0.0125499178399739,0.0123456634657798,0.993064988804981,0.89194913455646,1000,100
"W105","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNIa-91bg_lowz_withbias.csv.gz",0.0324742871699575,0.000604121010329253,0.0324694498668405,0.0322466123090492,0.993334179528176,0.907378775704689,1000,100
"W106","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNIax_lowz_withbias.csv.gz",0.0191855577884434,0.000745170129490914,0.0192127051365436,0.0191500394501745,0.991169471239679,0.758326732120463,1000,100
"W107","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNIbc_lowz_withbias.csv.gz",0.0178812966903363,0.000650220226418014,0.017901879904062,0.0177064047178073,0.992739859559252,0.871879884846724,1000,100
"W108","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.0044010274852917,0.000711156930417907,0.00435289479740859,0.00419611257997172,0.983953940329225,0.266317343019207,1000,100
"W109","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2AGN_lowz_withbias.csv.gz",0.0170261733587788,0.000698068269000364,0.0171144170416206,0.0172828893689767,0.986450108483084,0.401720545756095,1000,100
"W110","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNIa-91bg_lowz_withbias.csv.gz",0.0251040074748019,0.000691901313223398,0.0251017436259561,0.0251017133096729,0.99102703729495,0.747113543741544,1000,100
"W111","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.0267994868967777,0.000643920649209771,0.0268303271929661,0.02653267251817,0.982166295044704,0.19536093978011,1000,100
"W112","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.0232202155830717,0.00066993826434367,0.023196624042878,0.0232816827135886,0.981118232246218,0.162313843222504,1000,100
"W113","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.00482214528291249,0.000665079409616059,0.00488952122814043,0.00471564530599206,0.983511382319893,0.246878850809873,1000,100
"W114","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_99.6SNIa0.4TDE_lowz_withbias.csv.gz",0.0335017954144193,0.000650421540331112,0.033546003159309,0.0337980527059676,0.990335470023051,0.691718544856123,1000,100
"W115","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_99.7SNIa0.3CART_lowz_withbias.csv.gz",0.0245498774602092,0.000701146396986116,0.0245705464297646,0.0244849482671528,0.988843462977853,0.572307132952777,1000,100
"W116","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_99SNIa1AGN_lowz_withbias.csv.gz",0.0331035560019201,0.000647760128803773,0.0330503812328013,0.0332842277245087,0.975439773442832,0.058408748686164,1000,100
"W117","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_99SNIa1SLSN_lowz_withbias.csv.gz",0.00752331253727574,0.000707436893623003,0.00755604053175222,0.00771413371052537,0.989749495227218,0.644362469993584,1000,100
