"","FileA","FileB","WassersteinDistanceMean","WassersteinDistanceStDev","WassersteinDistanceMedian","WassersteinDistanceMode","ShapiroWilkStatistic","ShapiroWilkPvalue","NPointsPerDrawn","NDrawns"
"W51","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.0815245005994167,0.000775303972747208,0.081425527789436,0.0812697359783788,0.972622245546761,0.0352104759847663,1000,100
"W52","chains_75SNIa25SNIax_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.0132958502016563,0.000673665354122226,0.0132887572691434,0.0133265922683508,0.988162169589683,0.520240627998732,1000,100
"W53","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_75SNIa25SNII_lowz_withbias.csv.gz",0.00107777618892353,0.000315128948021948,0.00105293814115734,0.00101437587637512,0.872484949279122,8.84204514270438e-08,1000,100
"W54","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_90SNIa10SNIax_lowz_withbias.csv.gz",0.0678550567095753,0.000733673672008315,0.067852022886852,0.0678251561593731,0.991583475023747,0.790296874490516,1000,100
"W55","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_90SNIa10SNIbc_lowz_withbias.csv.gz",0.0695513107369929,0.00069850649642744,0.0695636646414447,0.069682291961471,0.982282108671002,0.199375027883396,1000,100
"W56","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_90SNIa10SNII_lowz_withbias.csv.gz",0.0496113136160066,0.000756449712481774,0.0496766460524241,0.0495737400508002,0.985206999212342,0.328660417907163,1000,100
"W57","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5AGN_lowz_withbias.csv.gz",0.0776886513967362,0.000756985702838524,0.0777614095712778,0.0777596081059862,0.98438286485746,0.286416785814595,1000,100
"W58","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5SNIa-91bg_lowz_withbias.csv.gz",0.11623352559253,0.000784236212637191,0.116249489034284,0.116478008007902,0.971705569929909,0.0299007878164709,1000,100
"W59","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5SNIax_lowz_withbias.csv.gz",0.0802690351440068,0.000761001209061958,0.0802980085930493,0.0803289254959516,0.995625300797048,0.988060308961286,1000,100
"W60","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5SNIbc_lowz_withbias.csv.gz",0.0817058823964708,0.000756575755585723,0.0816822060053968,0.0817992211905245,0.990760962073232,0.725949814685963,1000,100
"W61","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.0844802514698193,0.00080839791451088,0.084495710566555,0.084363052468205,0.990531494232763,0.707530612438226,1000,100
"W62","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2AGN_lowz_withbias.csv.gz",0.0730993220844105,0.000732349179626641,0.073082936278335,0.0732751410127765,0.98001499383394,0.133291910039815,1000,100
"W63","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIa-91bg_lowz_withbias.csv.gz",0.117898582700185,0.000807500133095868,0.118009155914645,0.118138405617256,0.991890207250378,0.813215565358827,1000,100
"W64","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.0855369568676496,0.000784004130746015,0.0855923867690967,0.0855630923297274,0.976350525347541,0.0688453005501891,1000,100
"W65","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.094834469319565,0.000738228334565661,0.09487488020001,0.0949141513578125,0.989961070307973,0.661445562077643,1000,100
"W66","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.100417018436537,0.000738143980684287,0.10044726741353,0.100365339268634,0.994669439207113,0.965671673205964,1000,100
"W67","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99.6SNIa0.4TDE_lowz_withbias.csv.gz",0.109141545585635,0.000799131546089109,0.109205688381781,0.109169535972884,0.982281585425019,0.199356721983602,1000,100
"W68","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99.7SNIa0.3CART_lowz_withbias.csv.gz",0.0857100872278172,0.00073245848248052,0.0856719156094397,0.0855498328057082,0.994393806341752,0.956258967068281,1000,100
"W69","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1AGN_lowz_withbias.csv.gz",0.0909993147771599,0.00077891740448449,0.0910341672401212,0.0908319382894955,0.98858455464812,0.552253870145213,1000,100
"W70","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SLSN_lowz_withbias.csv.gz",0.0790949267313224,0.000748601942515811,0.0790738240280411,0.0791014416111746,0.995093704713464,0.977500208648447,1000,100
"W71","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIa-91bg_lowz_withbias.csv.gz",0.101450511267084,0.000892836979682202,0.101497218443939,0.102083021682158,0.973251846469879,0.0394093088397839,1000,100
"W72","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.0910812121268744,0.000839126549174645,0.0910858134288393,0.0912773477496067,0.991400749463377,0.776314578868338,1000,100
"W73","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.087831363029778,0.000698525197377532,0.0878355847348013,0.0880012806963383,0.992346562505452,0.845730071337463,1000,100
"W74","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.0919910328124515,0.00074313292718013,0.0919997967835865,0.0922826876200097,0.98852165880838,0.547429173290805,1000,100
"W75","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.0925749161892485,0.000764587890470742,0.092557410595954,0.0922739740481272,0.984654968850151,0.299829502460851,1000,100
"W76","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.105441316464733,0.000742086693553475,0.105522279295219,0.105519899130005,0.971531227391096,0.028987905550992,1000,100
"W77","chains_75SNIa25SNII_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.037195756621817,0.000723663534137065,0.0371028031340215,0.0367594982382162,0.983455898716711,0.24453252497229,1000,100
"W78","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNIax_lowz_withbias.csv.gz",0.00114310843154842,0.000216410232526542,0.00110162727452623,0.00103663764641388,0.889352537649918,4.61427572267392e-07,1000,100
"W79","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNIbc_lowz_withbias.csv.gz",0.00246861750236385,0.000439103588455409,0.00248303394125276,0.00249317369353125,0.986313627661978,0.393145956038608,1000,100
"W80","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_90SNIa10SNII_lowz_withbias.csv.gz",0.0181451402434794,0.000674891526532757,0.0181609506435979,0.0181123761865119,0.993761765028139,0.929469814019919,1000,100
"W81","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5AGN_lowz_withbias.csv.gz",0.0100231662671668,0.00071067056241117,0.0100194797548239,0.00999066415107595,0.994290901680546,0.952389942829147,1000,100
"W82","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIa-91bg_lowz_withbias.csv.gz",0.0484358074911267,0.000713475458128335,0.0483852741161359,0.0485466742205684,0.981452563481469,0.172237310617421,1000,100
"W83","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIax_lowz_withbias.csv.gz",0.0126365782154797,0.000722895827491393,0.0125953979834251,0.0126801393260064,0.980259464537333,0.139257784791588,1000,100
"W84","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNIbc_lowz_withbias.csv.gz",0.0139729465440788,0.00062771500771535,0.014062504775453,0.0141706534634529,0.980188857127658,0.137508771046955,1000,100
"W85","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.0167615539144278,0.000673420323896531,0.0168151950639333,0.0168697475444791,0.975984109930828,0.0644375035274831,1000,100
"W86","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2AGN_lowz_withbias.csv.gz",0.00545627415983513,0.000703667727306103,0.00537422728646911,0.00533274684998818,0.989203564942602,0.600651953207583,1000,100
"W87","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIa-91bg_lowz_withbias.csv.gz",0.0503132812843794,0.000747038329818702,0.050237522569544,0.049946252546589,0.990115749477395,0.673954107144302,1000,100
"W88","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.0179836990950139,0.000769497648165011,0.0179475202074411,0.0175095598705084,0.986556074472159,0.408471210219514,1000,100
"W89","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.0272486791454404,0.000762115436070784,0.0272052307137367,0.0269627387335562,0.989793989762642,0.647951007221692,1000,100
"W90","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0327832922485284,0.000711250963434172,0.0327462161264944,0.0328396803360252,0.990969959021052,0.742595313750298,1000,100
"W91","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99.6SNIa0.4TDE_lowz_withbias.csv.gz",0.0415095456914419,0.000712923327784727,0.0415089513177435,0.041424437180651,0.990140613236408,0.67596516718398,1000,100
"W92","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99.7SNIa0.3CART_lowz_withbias.csv.gz",0.0181486168434156,0.000741657811357124,0.0182589094752746,0.0181720170240138,0.981261101146783,0.166486354173154,1000,100
"W93","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1AGN_lowz_withbias.csv.gz",0.0232386526396903,0.000669302839237244,0.0233149198735573,0.0232057239669002,0.987301345165401,0.458202707378559,1000,100
"W94","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SLSN_lowz_withbias.csv.gz",0.0114211457865483,0.000763608253590128,0.0113710523181059,0.0114411531515829,0.986096466724108,0.379782776164895,1000,100
"W95","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIa-91bg_lowz_withbias.csv.gz",0.0337638883244193,0.000772212995339875,0.0338206536538484,0.0338928812052744,0.980380718409858,0.142311475179101,1000,100
"W96","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIax_lowz_withbias.csv.gz",0.0235551477859348,0.000740615373545063,0.0235112877892668,0.0234770071714043,0.989362200065781,0.613277634418291,1000,100
"W97","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNIbc_lowz_withbias.csv.gz",0.0201888461586302,0.000740787565504618,0.0202137361385468,0.0199625613790684,0.98634528240399,0.395122632287987,1000,100
"W98","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_99SNIa1SNII_lowz_withbias.csv.gz",0.0242418330940638,0.000709636716914701,0.0242418531191488,0.0241620860276853,0.984538591545557,0.294029238219425,1000,100
"W99","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_fiducial3000_lowz_withbias.csv.gz",0.0249325529208674,0.000740702535647555,0.0250224109850589,0.0250394182135724,0.966817175186647,0.0126827626518795,1000,100
"W100","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_perfect3000_lowz_withbias.csv.gz",0.0376870068207819,0.000753948586425589,0.0376235437960099,0.0379054152271717,0.984652727152964,0.299716871264573,1000,100
"W101","chains_90SNIa10SNIax_lowz_withbias.csv.gz","chains_random3000_lowz_withbias.csv.gz",0.030597724793901,0.000687418547001108,0.0306041738138926,0.0305245202996185,0.990050301023119,0.668660585413214,1000,100
"W102","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_90SNIa10SNIbc_lowz_withbias.csv.gz",0.00108288280578333,0.000216970148818025,0.00105884253858211,0.000998969588081429,0.908035683395062,3.4438686458007e-06,1000,100
"W103","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_90SNIa10SNII_lowz_withbias.csv.gz",0.0200315354341002,0.000659194012045096,0.0200380740432084,0.0201054748445807,0.975051087581519,0.0544556931610713,1000,100
"W104","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5AGN_lowz_withbias.csv.gz",0.00820318060898963,0.000692455902721446,0.00817472385941751,0.00793319250455636,0.98863467719114,0.556112275059637,1000,100
"W105","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNIa-91bg_lowz_withbias.csv.gz",0.0466469999110023,0.00067747514987256,0.0466921618990153,0.0467916801014351,0.981287280458473,0.167261853080011,1000,100
"W106","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNIax_lowz_withbias.csv.gz",0.0107341100916519,0.000592276599013259,0.0107587620473009,0.0109324337772859,0.982042801724017,0.191163263631602,1000,100
"W107","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNIbc_lowz_withbias.csv.gz",0.01210575963242,0.000632632326522356,0.0120678039867127,0.0118519407464556,0.988700216558056,0.561175075342362,1000,100
"W108","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_95SNIa5SNII_lowz_withbias.csv.gz",0.0149414668223583,0.000600780562974356,0.0149880819431495,0.0150324697561004,0.990182302286548,0.67933693523669,1000,100
"W109","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2AGN_lowz_withbias.csv.gz",0.00367224612460705,0.000571499149472235,0.00360663890161661,0.00364347368252499,0.99074614157611,0.724764145452424,1000,100
"W110","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNIa-91bg_lowz_withbias.csv.gz",0.0483283373954245,0.000645809237602788,0.048337688349516,0.0484898374961474,0.989515425276135,0.625537604116806,1000,100
"W111","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNIax_lowz_withbias.csv.gz",0.0160644319354898,0.000688703496704072,0.0160556318664817,0.0160092918647615,0.993630297702733,0.923006437094832,1000,100
"W112","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNIbc_lowz_withbias.csv.gz",0.0252783234655472,0.000693060877417984,0.0253309629822259,0.0249730351133198,0.984045079655953,0.270482879399238,1000,100
"W113","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_98SNIa2SNII_lowz_withbias.csv.gz",0.0309713498071961,0.000654342869638169,0.0309651599634625,0.0310925099455574,0.983014917245516,0.226581336304347,1000,100
"W114","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_99.6SNIa0.4TDE_lowz_withbias.csv.gz",0.039506293521887,0.000644468261212,0.0394965612272071,0.0395513909875113,0.992563948586401,0.860421016813078,1000,100
"W115","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_99.7SNIa0.3CART_lowz_withbias.csv.gz",0.0161595602523396,0.000646042625050841,0.0162178568239031,0.0164189234553018,0.987864349317515,0.498259588431144,1000,100
"W116","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_99SNIa1AGN_lowz_withbias.csv.gz",0.0214172968481219,0.000668504699447963,0.0213869116634544,0.0214799049527603,0.989169702562305,0.597966863078988,1000,100
"W117","chains_90SNIa10SNIbc_lowz_withbias.csv.gz","chains_99SNIa1SLSN_lowz_withbias.csv.gz",0.00950845465985759,0.000636724872432122,0.00942622587218322,0.00921230317957827,0.983764150112211,0.257822282197561,1000,100
